fromNode	toNode	weight	direction	fromAltName	toAltName
Znf274	Ptp4a3	0.107359813892148	undirected	Znf274	Ptp4a3
Znf274	Triobp	0.106528565535003	undirected	Znf274	Triobp
Znf274	Sox10	0.110787001919573	undirected	Znf274	Sox10
Znf274	Galnt6	0.139698379509095	undirected	Znf274	Galnt6
Znf274	C21H6orf89	0.129682509462781	undirected	Znf274	C21H6orf89
Znf274	Fez2	0.100970080679184	undirected	Znf274	Fez2
Znf274	Kctd7	0.101377481061038	undirected	Znf274	Kctd7
Znf274	Tsc22d4	0.128110450348762	undirected	Znf274	Tsc22d4
Znf274	Gna12	0.105981457076436	undirected	Znf274	Gna12
Znf274	Plp1	0.123591197408738	undirected	Znf274	Plp1
Znf274	CXHXorf38	0.106738885840781	undirected	Znf274	CXHXorf38
Znf274	Mid1ip1	0.134314757577425	undirected	Znf274	Mid1ip1
LOC143273086	LOC143273977	0.117952057869072	undirected	LOC143273086	LOC143273977
LOC143273086	LOC143269639	0.126496260834691	undirected	LOC143273086	LOC143269639
LOC143273086	Mrpl11	0.107995854338327	undirected	LOC143273086	Mrpl11
LOC143273086	Catsper1	0.103476327974792	undirected	LOC143273086	Catsper1
LOC143273086	Mus81	0.151786337281742	undirected	LOC143273086	Mus81
LOC143273086	LOC102923175	0.116087046819805	undirected	LOC143273086	LOC102923175
LOC143273086	Cntf	0.117212212289136	undirected	LOC143273086	Cntf
LOC143273086	LOC102922906	0.101066730782674	undirected	LOC143273086	LOC102922906
LOC143273086	LOC107400947	0.176159103689829	undirected	LOC143273086	LOC107400947
LOC143273086	Plekhf2	0.117222396925223	undirected	LOC143273086	Plekhf2
LOC143273086	Rigi	0.114432351268633	undirected	LOC143273086	Rigi
LOC143273086	Bag1	0.131652564813674	undirected	LOC143273086	Bag1
LOC143273086	LOC121820826	0.159483386634066	undirected	LOC143273086	LOC121820826
LOC143273086	Rps8	0.125803016933527	undirected	LOC143273086	Rps8
LOC143273086	Zmynd12	0.115140912590448	undirected	LOC143273086	Zmynd12
