"Gene","Analysis.ID","Relatedness","adjusted_expression"
"Slc40a1","F2Fc_Rep3","50",6.40290031029945
"Slc40a1","F2Fc_Rep4","50",4.20528811389753
"Slc40a1","F2Fc_Rep5","50",7.29956414078396
"Slc40a1","F2Fc_Rep7","50",4.65224860193735
"Slc40a1","F2Fc_Rep8","50",3.86731186709651
"Slc40a1","F2Fm_Rep1","50",5.32169825074939
"Slc40a1","F2Fm_Rep2","50",6.71045857939123
"Slc40a1","F2Fm_Rep3","50",4.39525641885888
"Slc40a1","F2Fm_Rep4","50",6.63690768883133
"Slc40a1","F2Fm_Rep5","50",9.11501600301838
"Slc40a1","F2Fm_Rep6","50",5.18123488202247
"Slc40a1","F2Fm_Rep7","50",6.1903267063603
"Slc40a1","F2Fm_Rep8","50",4.36332908142624
"Slc40a1","F2Mc_Rep1","50",6.76878423809713
"Slc40a1","F2Mc_Rep2","50",5.28735231753869
"Slc40a1","F2Mc_Rep3","50",5.58691481885664
"Slc40a1","F2Mc_Rep4","50",4.2408115496789
"Slc40a1","F2Mc_Rep5","50",7.60931299159499
"Slc40a1","F2Mc_Rep6","50",6.11613730049079
"Slc40a1","F2Mc_Rep7","50",3.8112869798432
"Slc40a1","F2Mc_Rep8","50",7.44147559192545
"Slc40a1","F2Mm_Rep1","50",5.20429137506687
"Slc40a1","F2Mm_Rep2","50",5.65776102424155
"Slc40a1","F2Mm_Rep4","50",4.6770724575157
"Slc40a1","F2Mm_Rep5","50",7.76980021405263
"Slc40a1","F2Mm_Rep6","50",5.47812802091223
"Slc40a1","F2Mm_Rep7","50",4.94023349219702
"Slc40a1","F2Mm_Rep8","50",8.65918551550236
"LOC143268522","F1Fc_Rep1","0",0.346138679623186
"LOC143268522","F1Fc_Rep2","0",0.301205494721496
"LOC143268522","F1Fc_Rep3","0",2.41937837073048
"LOC143268522","F1Fc_Rep4","0",2.27348226493556
"LOC143268522","F1Fc_Rep5","0",2.89524523183838
"LOC143268522","F1Fc_Rep6","0",2.39782000094402
"LOC143268522","F1Fc_Rep7","0",2.1948776900574
"LOC143268522","F1Fc_Rep8","0",3.59674717314031
"LOC143268522","F1Fm_Rep1","0",0.518382215675174
"LOC143268522","F1Fm_Rep2","0",0.518382215675174
"LOC143268522","F1Fm_Rep3","0",1.3606296857479
"LOC143268522","F1Fm_Rep4","0",1.72978233916547
"LOC143268522","F1Fm_Rep5","0",1.89235412385591
"LOC143268522","F1Fm_Rep6","0",2.61507043311979
"LOC143268522","F1Fm_Rep7","0",1.98368578169406
"LOC143268522","F1Fm_Rep8","0",2.80530490055304
"LOC143268522","F1Mc_Rep1","0",-0.518382215675175
"LOC143268522","F1Mc_Rep2","0",-0.518382215675175
"LOC143268522","F1Mc_Rep3","0",-0.518382215675175
"LOC143268522","F1Mc_Rep4","0",1.06669846250768
"LOC143268522","F1Mc_Rep5","0",2.08926467613365
"LOC143268522","F1Mc_Rep6","0",2.04736151847157
"LOC143268522","F1Mc_Rep7","0",1.04275197169363
"LOC143268522","F1Mc_Rep8","0",1.66021710517787
"LOC143268522","F1Mm_Rep1","0",-0.0988757732224168
"LOC143268522","F1Mm_Rep2","0",-0.0988757732224168
"LOC143268522","F1Mm_Rep3","0",-0.0988757732224168
"LOC143268522","F1Mm_Rep4","0",0.717215835990141
"LOC143268522","F1Mm_Rep5","0",0.886631383115271
"LOC143268522","F1Mm_Rep6","0",1.44828147198728
"LOC143268522","F1Mm_Rep7","0",2.85326547157578
"LOC143268522","F1Mm_Rep8","0",2.10243064068691
"LOC143268522","F2Fc_Rep1","50",4.88869582887661
"LOC143268522","F2Fc_Rep2","50",2.07086821437986
"LOC143268522","F2Fc_Rep3","50",2.34602791044727
"LOC143268522","F2Fc_Rep4","50",3.10400995726292
"LOC143268522","F2Fc_Rep5","50",0.319854896926907
"LOC143268522","F2Fc_Rep7","50",1.54134890770701
"LOC143268522","F2Fc_Rep8","50",0.31097915025661
"LOC143268522","F2Fm_Rep1","50",4.4983451258621
"LOC143268522","F2Fm_Rep2","50",2.42464934461468
"LOC143268522","F2Fm_Rep3","50",3.31578597363273
"LOC143268522","F2Fm_Rep4","50",3.18253104391984
"LOC143268522","F2Fm_Rep5","50",0.695293623228062
"LOC143268522","F2Fm_Rep6","50",4.31274234758673
"LOC143268522","F2Fm_Rep7","50",3.11644285576548
"LOC143268522","F2Fm_Rep8","50",0.660811536771153
"LOC143268522","F2Mc_Rep1","50",5.63632433041236
"LOC143268522","F2Mc_Rep2","50",1.85552915845861
"LOC143268522","F2Mc_Rep3","50",3.11428990877987
"LOC143268522","F2Mc_Rep4","50",2.79418564775782
"LOC143268522","F2Mc_Rep5","50",3.71794088057553
"LOC143268522","F2Mc_Rep6","50",6.83824366282397
"LOC143268522","F2Mc_Rep7","50",5.6840950713041
"LOC143268522","F2Mc_Rep8","50",-0.361562200203773
"LOC143268522","F2Mm_Rep1","50",6.27486110135845
"LOC143268522","F2Mm_Rep2","50",3.71585236478836
"LOC143268522","F2Mm_Rep4","50",3.14976572932321
"LOC143268522","F2Mm_Rep5","50",2.36232169889887
"LOC143268522","F2Mm_Rep6","50",3.64901104922771
"LOC143268522","F2Mm_Rep7","50",4.03518872076148
"LOC143268522","F2Mm_Rep8","50",0.108481623801751
"Npc2","F1Fc_Rep1","0",169.252191868521
"Npc2","F1Fc_Rep2","0",142.373685851478
"Npc2","F1Fc_Rep3","0",142.653771365336
"Npc2","F1Fc_Rep4","0",133.865403390828
"Npc2","F1Fc_Rep5","0",150.56315036658
"Npc2","F1Fc_Rep6","0",152.320380198291
"Npc2","F1Fc_Rep7","0",149.174463474478
"Npc2","F1Fc_Rep8","0",156.200378878924
"Npc2","F1Fm_Rep1","0",160.768508893838
"Npc2","F1Fm_Rep2","0",122.081698862796
"Npc2","F1Fm_Rep3","0",141.454126025256
"Npc2","F1Fm_Rep4","0",150.000889386574
"Npc2","F1Fm_Rep5","0",144.634313889794
"Npc2","F1Fm_Rep6","0",136.410149676355
"Npc2","F1Fm_Rep7","0",150.495681586275
"Npc2","F1Fm_Rep8","0",145.866625435851
"Npc2","F1Mc_Rep1","0",152.146180988893
"Npc2","F1Mc_Rep2","0",136.037700098194
"Npc2","F1Mc_Rep3","0",131.593450453373
"Npc2","F1Mc_Rep4","0",155.046565924897
"Npc2","F1Mc_Rep5","0",157.341360868054
"Npc2","F1Mc_Rep6","0",142.689387924979
"Npc2","F1Mc_Rep7","0",158.991451361232
"Npc2","F1Mc_Rep8","0",132.31096979811
"Npc2","F1Mm_Rep1","0",151.437079548209
"Npc2","F1Mm_Rep2","0",179.340586101897
"Npc2","F1Mm_Rep3","0",146.972271181387
"Npc2","F1Mm_Rep4","0",156.169561177996
"Npc2","F1Mm_Rep5","0",132.022598292551
"Npc2","F1Mm_Rep6","0",152.255573255217
"Npc2","F1Mm_Rep7","0",127.409907173839
"Npc2","F1Mm_Rep8","0",155.367023033235
"Npc2","F2Fc_Rep1","50",139.131009075615
"Npc2","F2Fc_Rep2","50",162.571991593175
"Npc2","F2Fc_Rep3","50",127.245071610265
"Npc2","F2Fc_Rep4","50",125.33796274542
"Npc2","F2Fc_Rep5","50",124.296672378281
"Npc2","F2Fc_Rep7","50",119.545034566832
"Npc2","F2Fc_Rep8","50",127.241573090041
"Npc2","F2Fm_Rep1","50",139.973764331043
"Npc2","F2Fm_Rep2","50",155.645794449599
"Npc2","F2Fm_Rep3","50",147.89167174416
"Npc2","F2Fm_Rep4","50",142.18765191605
"Npc2","F2Fm_Rep5","50",129.244070544807
"Npc2","F2Fm_Rep6","50",139.788517612526
"Npc2","F2Fm_Rep7","50",114.83777826941
"Npc2","F2Fm_Rep8","50",112.473040496545
"Npc2","F2Mc_Rep1","50",144.991571438031
"Npc2","F2Mc_Rep2","50",165.339962705608
"Npc2","F2Mc_Rep3","50",127.385539945829
"Npc2","F2Mc_Rep4","50",131.089430366469
"Npc2","F2Mc_Rep5","50",122.346987341791
"Npc2","F2Mc_Rep6","50",99.4871773578274
"Npc2","F2Mc_Rep7","50",138.441771418514
"Npc2","F2Mc_Rep8","50",138.514775129065
"Npc2","F2Mm_Rep1","50",148.446748936539
"Npc2","F2Mm_Rep2","50",155.463042027573
"Npc2","F2Mm_Rep4","50",118.458382174129
"Npc2","F2Mm_Rep5","50",125.560175712245
"Npc2","F2Mm_Rep6","50",94.427143096455
"Npc2","F2Mm_Rep7","50",138.02217826107
"Npc2","F2Mm_Rep8","50",140.420470481723
"LOC121822460","F1Fc_Rep1","0",7.7006548278018
"LOC121822460","F1Fc_Rep2","0",7.34109101985232
"LOC121822460","F1Fc_Rep3","0",5.97243369197045
"LOC121822460","F1Fc_Rep4","0",3.16094159028342
"LOC121822460","F1Fc_Rep5","0",7.90364443100274
"LOC121822460","F1Fc_Rep6","0",0.952290529351786
"LOC121822460","F1Fc_Rep7","0",4.25209987480141
"LOC121822460","F1Fc_Rep8","0",-0.229263515528955
"LOC121822460","F1Fm_Rep1","0",6.91757890823218
"LOC121822460","F1Fm_Rep2","0",9.23967936269836
"LOC121822460","F1Fm_Rep3","0",5.51025407732754
"LOC121822460","F1Fm_Rep4","0",1.46689798953913
"LOC121822460","F1Fm_Rep5","0",4.02220836725933
"LOC121822460","F1Fm_Rep6","0",-0.611041283613847
"LOC121822460","F1Fm_Rep7","0",4.66816155261346
"LOC121822460","F1Fm_Rep8","0",-0.566942908382915
"LOC121822460","F1Mc_Rep1","0",9.39359025962752
"LOC121822460","F1Mc_Rep2","0",4.15217810272499
"LOC121822460","F1Mc_Rep3","0",4.2962179338995
"LOC121822460","F1Mc_Rep4","0",6.52131866342794
"LOC121822460","F1Mc_Rep5","0",5.75252514216317
"LOC121822460","F1Mc_Rep6","0",8.24695288360149
"LOC121822460","F1Mc_Rep7","0",6.59377932161852
"LOC121822460","F1Mc_Rep8","0",1.28473195066125
"LOC121822460","F1Mm_Rep1","0",6.18973116334483
"LOC121822460","F1Mm_Rep2","0",10.1819292444213
"LOC121822460","F1Mm_Rep3","0",4.4687993264606
"LOC121822460","F1Mm_Rep4","0",7.31770523625575
"LOC121822460","F1Mm_Rep5","0",5.93590229986784
"LOC121822460","F1Mm_Rep6","0",5.49183860221168
"LOC121822460","F1Mm_Rep7","0",4.90469665052237
"LOC121822460","F1Mm_Rep8","0",0.474394244511485
"LOC121822460","F2Fc_Rep1","50",7.81714974610605
"LOC121822460","F2Fc_Rep2","50",-0.229263515528955
"LOC121822460","F2Fc_Rep3","50",-0.0415865394664823
"LOC121822460","F2Fc_Rep4","50",2.00168664076463
"LOC121822460","F2Fc_Rep5","50",3.16657938989447
"LOC121822460","F2Fc_Rep7","50",3.43308641618457
"LOC121822460","F2Fc_Rep8","50",2.32160807198846
"LOC121822460","F2Fm_Rep1","50",7.11476194291912
"LOC121822460","F2Fm_Rep2","50",-0.67822768918763
"LOC121822460","F2Fm_Rep3","50",-0.741372811110436
"LOC121822460","F2Fm_Rep4","50",5.03462351661773
"LOC121822460","F2Fm_Rep5","50",5.30343665637391
"LOC121822460","F2Fm_Rep6","50",7.19537090745646
"LOC121822460","F2Fm_Rep7","50",2.03706257564812
"LOC121822460","F2Fm_Rep8","50",3.41623342490004
"LOC121822460","F2Mc_Rep1","50",0.961262434979044
"LOC121822460","F2Mc_Rep2","50",1.93732946695781
"LOC121822460","F2Mc_Rep3","50",1.38337362450787
"LOC121822460","F2Mc_Rep4","50",0.961262434979044
"LOC121822460","F2Mc_Rep5","50",1.6688783503926
"LOC121822460","F2Mc_Rep6","50",3.61816391226526
"LOC121822460","F2Mc_Rep7","50",1.38630172262773
"LOC121822460","F2Mc_Rep8","50",1.17081838485676
"LOC121822460","F2Mm_Rep1","50",0.533446280403075
"LOC121822460","F2Mm_Rep2","50",0.672529347648715
"LOC121822460","F2Mm_Rep4","50",0.663374017196558
"LOC121822460","F2Mm_Rep5","50",0.640370615407623
"LOC121822460","F2Mm_Rep6","50",7.08264202737768
"LOC121822460","F2Mm_Rep7","50",0.459441885216112
"LOC121822460","F2Mm_Rep8","50",0.506351718632049
"LOC102917133","F1Fc_Rep1","0",1.58402963321096
"LOC102917133","F1Fc_Rep2","0",0.688652839042179
"LOC102917133","F1Fc_Rep3","0",1.08820592739978
"LOC102917133","F1Fc_Rep4","0",0.702307046478795
"LOC102917133","F1Fc_Rep5","0",1.05570889728134
"LOC102917133","F1Fc_Rep6","0",0.134498562066629
"LOC102917133","F1Fc_Rep7","0",0.246335942831523
"LOC102917133","F1Fc_Rep8","0",0.058115209826871
"LOC102917133","F1Fm_Rep1","0",0.986026496555316
"LOC102917133","F1Fm_Rep2","0",0.94091234632319
"LOC102917133","F1Fm_Rep3","0",0.622844774457954
"LOC102917133","F1Fm_Rep4","0",0.978958335687876
"LOC102917133","F1Fm_Rep5","0",0.51081808888133
"LOC102917133","F1Fm_Rep6","0",-0.0307723519861043
"LOC102917133","F1Fm_Rep7","0",0.1903368687314
"LOC102917133","F1Fm_Rep8","0",0.147337941262832
"LOC102917133","F1Mc_Rep1","0",0.998086746367382
"LOC102917133","F1Mc_Rep2","0",0.891812035992057
"LOC102917133","F1Mc_Rep3","0",1.13749092615634
"LOC102917133","F1Mc_Rep4","0",1.05584308522164
"LOC102917133","F1Mc_Rep5","0",1.18312087779615
"LOC102917133","F1Mc_Rep6","0",0.0307723519861043
"LOC102917133","F1Mc_Rep7","0",1.0807402859074
"LOC102917133","F1Mc_Rep8","0",0.197752960812462
"LOC102917133","F1Mm_Rep1","0",1.07256148094684
"LOC102917133","F1Mm_Rep2","0",1.40355354862333
"LOC102917133","F1Mm_Rep3","0",0.865480250391503
"LOC102917133","F1Mm_Rep4","0",1.45117151737984
"LOC102917133","F1Mm_Rep5","0",0.928749214241145
"LOC102917133","F1Mm_Rep6","0",0.224513939808599
"LOC102917133","F1Mm_Rep7","0",0.946346024234906
"LOC102917133","F1Mm_Rep8","0",0.14225040395688
"LOC102917133","F2Fc_Rep1","50",-0.0553794617570627
"LOC102917133","F2Fc_Rep2","50",-0.0171479589342338
"LOC102917133","F2Fc_Rep3","50",0.090563703872572
"LOC102917133","F2Fc_Rep4","50",0.669595987853431
"LOC102917133","F2Fc_Rep5","50",0.778462384457984
"LOC102917133","F2Fc_Rep7","50",0.493165841310992
"LOC102917133","F2Fc_Rep8","50",0.78060064464509
"LOC102917133","F2Fm_Rep1","50",0.198013394716434
"LOC102917133","F2Fm_Rep2","50",0.0422813855068825
"LOC102917133","F2Fm_Rep3","50",-0.00239463670840623
"LOC102917133","F2Fm_Rep4","50",0.743022888455233
"LOC102917133","F2Fm_Rep5","50",0.777714396897956
"LOC102917133","F2Fm_Rep6","50",0.8130539409602
"LOC102917133","F2Fm_Rep7","50",1.10970279090832
"LOC102917133","F2Fm_Rep8","50",0.5832873637943
"LOC102917133","F2Mc_Rep1","50",0.0971097697895547
"LOC102917133","F2Mc_Rep2","50",0.18822948796943
"LOC102917133","F2Mc_Rep3","50",0.08524764254887
"LOC102917133","F2Mc_Rep4","50",0.0307723519861043
"LOC102917133","F2Mc_Rep5","50",0.213414194018384
"LOC102917133","F2Mc_Rep6","50",1.05942653289066
"LOC102917133","F2Mc_Rep7","50",0.195331875184943
"LOC102917133","F2Mc_Rep8","50",0.165992899817201
"LOC102917133","F2Mm_Rep1","50",0.0789800239316951
"LOC102917133","F2Mm_Rep2","50",0.279198887115072
"LOC102917133","F2Mm_Rep4","50",0.0789800239316951
"LOC102917133","F2Mm_Rep5","50",0.185090353502936
"LOC102917133","F2Mm_Rep6","50",0.453173960846512
"LOC102917133","F2Mm_Rep7","50",0.108685546744222
"LOC102917133","F2Mm_Rep8","50",0.0789800239316951
"Mrpl36","F1Fc_Rep1","0",46.8060648718265
"Mrpl36","F1Fc_Rep2","0",41.506496775023
"Mrpl36","F1Fc_Rep3","0",37.1028377116699
"Mrpl36","F1Fc_Rep4","0",41.8529031059898
"Mrpl36","F1Fc_Rep5","0",38.7470365002829
"Mrpl36","F1Fc_Rep6","0",40.3718287529135
"Mrpl36","F1Fc_Rep7","0",34.9421957678624
"Mrpl36","F1Fc_Rep8","0",36.711846585482
"Mrpl36","F1Fm_Rep1","0",42.3102802718035
"Mrpl36","F1Fm_Rep2","0",43.6704805864166
"Mrpl36","F1Fm_Rep3","0",34.7149794897121
"Mrpl36","F1Fm_Rep4","0",42.9499221378128
"Mrpl36","F1Fm_Rep5","0",40.2117914458451
"Mrpl36","F1Fm_Rep6","0",34.1883405225641
"Mrpl36","F1Fm_Rep7","0",37.8110533465767
"Mrpl36","F1Fm_Rep8","0",36.1118862379872
"Mrpl36","F1Mc_Rep1","0",44.4227720991723
"Mrpl36","F1Mc_Rep2","0",42.7974093652392
"Mrpl36","F1Mc_Rep3","0",35.381101510555
"Mrpl36","F1Mc_Rep4","0",39.135836930184
"Mrpl36","F1Mc_Rep5","0",42.1215867668831
"Mrpl36","F1Mc_Rep6","0",36.7571106405572
"Mrpl36","F1Mc_Rep7","0",45.5972631412057
"Mrpl36","F1Mc_Rep8","0",36.1657849167167
"Mrpl36","F1Mm_Rep1","0",39.8617376042848
"Mrpl36","F1Mm_Rep2","0",44.6570706547855
"Mrpl36","F1Mm_Rep3","0",40.421347010912
"Mrpl36","F1Mm_Rep4","0",48.4852693183694
"Mrpl36","F1Mm_Rep5","0",39.5916370708708
"Mrpl36","F1Mm_Rep6","0",35.9640049998012
"Mrpl36","F1Mm_Rep7","0",37.9023645244467
"Mrpl36","F1Mm_Rep8","0",40.0750632546309
"Mrpl36","F2Fc_Rep1","50",37.5766302968544
"Mrpl36","F2Fc_Rep2","50",44.7302244470963
"Mrpl36","F2Fc_Rep3","50",39.0310578836856
"Mrpl36","F2Fc_Rep4","50",31.1381539509382
"Mrpl36","F2Fc_Rep5","50",40.8711111868512
"Mrpl36","F2Fc_Rep7","50",29.9537656796479
"Mrpl36","F2Fc_Rep8","50",31.2830672381517
"Mrpl36","F2Fm_Rep1","50",37.4956723527718
"Mrpl36","F2Fm_Rep2","50",40.3920062185256
"Mrpl36","F2Fm_Rep3","50",38.5084412749274
"Mrpl36","F2Fm_Rep4","50",32.446388920481
"Mrpl36","F2Fm_Rep5","50",37.5984283633437
"Mrpl36","F2Fm_Rep6","50",37.5112826456587
"Mrpl36","F2Fm_Rep7","50",26.6479478388482
"Mrpl36","F2Fm_Rep8","50",34.1749545139005
"Mrpl36","F2Mc_Rep1","50",46.512739593473
"Mrpl36","F2Mc_Rep2","50",29.1178531949951
"Mrpl36","F2Mc_Rep3","50",36.0885301765777
"Mrpl36","F2Mc_Rep4","50",26.3360802113568
"Mrpl36","F2Mc_Rep5","50",33.6231529129029
"Mrpl36","F2Mc_Rep6","50",36.1118630663904
"Mrpl36","F2Mc_Rep7","50",30.1236491953969
"Mrpl36","F2Mc_Rep8","50",36.4511224455676
"Mrpl36","F2Mm_Rep1","50",43.8276712157432
"Mrpl36","F2Mm_Rep2","50",30.5232932555387
"Mrpl36","F2Mm_Rep4","50",30.0019664078773
"Mrpl36","F2Mm_Rep5","50",34.7376720223469
"Mrpl36","F2Mm_Rep6","50",36.0271272040684
"Mrpl36","F2Mm_Rep7","50",32.2683855420209
"Mrpl36","F2Mm_Rep8","50",38.2806106685777
"LOC102926918","F1Fc_Rep1","0",1.68353584477552
"LOC102926918","F1Fc_Rep2","0",1.60090144042131
"LOC102926918","F1Fc_Rep3","0",0.769241205408923
"LOC102926918","F1Fc_Rep4","0",2.2981769235099
"LOC102926918","F1Fc_Rep5","0",0.641186811818711
"LOC102926918","F1Fc_Rep6","0",0.801403518121608
"LOC102926918","F1Fc_Rep7","0",0.608385649200742
"LOC102926918","F1Fc_Rep8","0",1.27018263995731
"LOC102926918","F1Fm_Rep1","0",1.84268716343182
"LOC102926918","F1Fm_Rep2","0",1.30715163612297
"LOC102926918","F1Fm_Rep3","0",0.94136828241525
"LOC102926918","F1Fm_Rep4","0",2.01610175277307
"LOC102926918","F1Fm_Rep5","0",0.718766151416013
"LOC102926918","F1Fm_Rep6","0",0.806095052002079
"LOC102926918","F1Fm_Rep7","0",0.59468042776515
"LOC102926918","F1Fm_Rep8","0",0.555498524338066
"LOC102926918","F1Mc_Rep1","0",0.840202888534207
"LOC102926918","F1Mc_Rep2","0",1.59845592262158
"LOC102926918","F1Mc_Rep3","0",2.19050617365473
"LOC102926918","F1Mc_Rep4","0",1.35955033196597
"LOC102926918","F1Mc_Rep5","0",0.348961423444791
"LOC102926918","F1Mc_Rep6","0",0.604626559511459
"LOC102926918","F1Mc_Rep7","0",0.733890934554695
"LOC102926918","F1Mc_Rep8","0",0.629345648158513
"LOC102926918","F1Mm_Rep1","0",1.53272974983593
"LOC102926918","F1Mm_Rep2","0",1.22944749370665
"LOC102926918","F1Mm_Rep3","0",1.76954489751719
"LOC102926918","F1Mm_Rep4","0",1.98342282562934
"LOC102926918","F1Mm_Rep5","0",0.908385679835682
"LOC102926918","F1Mm_Rep6","0",0.887033748838306
"LOC102926918","F1Mm_Rep7","0",0.676913117825559
"LOC102926918","F1Mm_Rep8","0",0.667307754541797
"LOC102926918","F2Fc_Rep1","50",0.542990939893277
"LOC102926918","F2Fc_Rep2","50",0.693693708302193
"LOC102926918","F2Fc_Rep3","50",0.796000979383921
"LOC102926918","F2Fc_Rep4","50",0.342381814306497
"LOC102926918","F2Fc_Rep5","50",1.38936846574111
"LOC102926918","F2Fc_Rep7","50",0.512324029344564
"LOC102926918","F2Fc_Rep8","50",0.335889588236527
"LOC102926918","F2Fm_Rep1","50",0.545231415885634
"LOC102926918","F2Fm_Rep2","50",0.557096816929557
"LOC102926918","F2Fm_Rep3","50",0.723432310010801
"LOC102926918","F2Fm_Rep4","50",0.681961327757015
"LOC102926918","F2Fm_Rep5","50",1.34063896958878
"LOC102926918","F2Fm_Rep6","50",0.638589666374722
"LOC102926918","F2Fm_Rep7","50",0.627670131037106
"LOC102926918","F2Fm_Rep8","50",0.787301469081638
"LOC102926918","F2Mc_Rep1","50",0.638095212407769
"LOC102926918","F2Mc_Rep2","50",0.512551455510365
"LOC102926918","F2Mc_Rep3","50",0.887305123095367
"LOC102926918","F2Mc_Rep4","50",0.491894229964686
"LOC102926918","F2Mc_Rep5","50",1.01988644362703
"LOC102926918","F2Mc_Rep6","50",1.07633021259073
"LOC102926918","F2Mc_Rep7","50",0.809367359712889
"LOC102926918","F2Mc_Rep8","50",0.943301177574856
"LOC102926918","F2Mm_Rep1","50",0.801611560236508
"LOC102926918","F2Mm_Rep2","50",0.466955103011316
"LOC102926918","F2Mm_Rep4","50",0.327901348952025
"LOC102926918","F2Mm_Rep5","50",1.03615978528338
"LOC102926918","F2Mm_Rep6","50",0.618021069798099
"LOC102926918","F2Mm_Rep7","50",0.645803447957043
"LOC102926918","F2Mm_Rep8","50",0.73442597545332
"LOC102912888","F1Fc_Rep1","0",0.87032569530307
"LOC102912888","F1Fc_Rep2","0",1.17976664586768
"LOC102912888","F1Fc_Rep3","0",2.19791516360598
"LOC102912888","F1Fc_Rep4","0",0.869944613713917
"LOC102912888","F1Fc_Rep5","0",1.04162854155076
"LOC102912888","F1Fc_Rep6","0",1.14336397701921
"LOC102912888","F1Fc_Rep7","0",1.21368203041659
"LOC102912888","F1Fc_Rep8","0",1.08886602769684
"LOC102912888","F1Fm_Rep1","0",0.864567521123842
"LOC102912888","F1Fm_Rep2","0",1.03822653915084
"LOC102912888","F1Fm_Rep3","0",1.49981285914842
"LOC102912888","F1Fm_Rep4","0",0.724753438713767
"LOC102912888","F1Fm_Rep5","0",1.24922591959364
"LOC102912888","F1Fm_Rep6","0",1.35824678681036
"LOC102912888","F1Fm_Rep7","0",0.940766052205932
"LOC102912888","F1Fm_Rep8","0",1.22375019139316
"LOC102912888","F1Mc_Rep1","0",0.987656140177335
"LOC102912888","F1Mc_Rep2","0",0.676304984361937
"LOC102912888","F1Mc_Rep3","0",0.876813900986952
"LOC102912888","F1Mc_Rep4","0",1.04803111065643
"LOC102912888","F1Mc_Rep5","0",1.02527541320386
"LOC102912888","F1Mc_Rep6","0",1.03023251794699
"LOC102912888","F1Mc_Rep7","0",1.44440098988271
"LOC102912888","F1Mc_Rep8","0",1.0168776828962
"LOC102912888","F1Mm_Rep1","0",0.934475258141892
"LOC102912888","F1Mm_Rep2","0",0.605510921605358
"LOC102912888","F1Mm_Rep3","0",0.920293287009702
"LOC102912888","F1Mm_Rep4","0",1.23924318516135
"LOC102912888","F1Mm_Rep5","0",1.64125642160883
"LOC102912888","F1Mm_Rep6","0",1.60116898668946
"LOC102912888","F1Mm_Rep7","0",1.30694669369503
"LOC102912888","F1Mm_Rep8","0",0.940683615547842
"LOC102912888","F2Fc_Rep1","50",1.35311707755842
"LOC102912888","F2Fc_Rep2","50",1.32308803994538
"LOC102912888","F2Fc_Rep3","50",1.18591692641993
"LOC102912888","F2Fc_Rep4","50",1.63777524125389
"LOC102912888","F2Fc_Rep5","50",1.75640511916773
"LOC102912888","F2Fc_Rep7","50",1.51442114948222
"LOC102912888","F2Fc_Rep8","50",0.965635486726816
"LOC102912888","F2Fm_Rep1","50",1.20526206485408
"LOC102912888","F2Fm_Rep2","50",1.01566952079187
"LOC102912888","F2Fm_Rep3","50",1.21171641500129
"LOC102912888","F2Fm_Rep4","50",1.66147770173402
"LOC102912888","F2Fm_Rep5","50",1.83807948425565
"LOC102912888","F2Fm_Rep6","50",1.1575174344336
"LOC102912888","F2Fm_Rep7","50",1.62039472297035
"LOC102912888","F2Fm_Rep8","50",1.05917027206917
"LOC102912888","F2Mc_Rep1","50",1.47092818464909
"LOC102912888","F2Mc_Rep2","50",1.53291686705971
"LOC102912888","F2Mc_Rep3","50",1.10936434837706
"LOC102912888","F2Mc_Rep4","50",1.66978356607631
"LOC102912888","F2Mc_Rep5","50",1.5285949423613
"LOC102912888","F2Mc_Rep6","50",1.60759711201578
"LOC102912888","F2Mc_Rep7","50",1.44972754753606
"LOC102912888","F2Mc_Rep8","50",1.19413161606231
"LOC102912888","F2Mm_Rep1","50",1.35686500666624
"LOC102912888","F2Mm_Rep2","50",1.27276968407222
"LOC102912888","F2Mm_Rep4","50",0.995351005683653
"LOC102912888","F2Mm_Rep5","50",1.48621762011648
"LOC102912888","F2Mm_Rep6","50",1.97246683125826
"LOC102912888","F2Mm_Rep7","50",1.73270383897166
"LOC102912888","F2Mm_Rep8","50",1.33589937950042
"Tmem267","F1Fc_Rep1","0",2.15090288710738
"Tmem267","F1Fc_Rep2","0",2.10321280447368
"Tmem267","F1Fc_Rep3","0",2.25162765135111
"Tmem267","F1Fc_Rep4","0",2.1689837721713
"Tmem267","F1Fc_Rep5","0",2.35423697129266
"Tmem267","F1Fc_Rep6","0",1.95450181860679
"Tmem267","F1Fc_Rep7","0",2.57114673642263
"Tmem267","F1Fc_Rep8","0",1.61071155228301
"Tmem267","F1Fm_Rep1","0",2.81646460653161
"Tmem267","F1Fm_Rep2","0",1.38936879620167
"Tmem267","F1Fm_Rep3","0",2.71022744443387
"Tmem267","F1Fm_Rep4","0",2.30394795000088
"Tmem267","F1Fm_Rep5","0",2.45370276349531
"Tmem267","F1Fm_Rep6","0",2.12801472996171
"Tmem267","F1Fm_Rep7","0",2.4328912226406
"Tmem267","F1Fm_Rep8","0",2.04601855332378
"Tmem267","F1Mc_Rep1","0",2.20921781395155
"Tmem267","F1Mc_Rep2","0",1.85715778207362
"Tmem267","F1Mc_Rep3","0",1.82372716224225
"Tmem267","F1Mc_Rep4","0",2.23861865440648
"Tmem267","F1Mc_Rep5","0",2.0584567874225
"Tmem267","F1Mc_Rep6","0",2.37525858312511
"Tmem267","F1Mc_Rep7","0",1.99330732064895
"Tmem267","F1Mc_Rep8","0",1.7775842666626
"Tmem267","F1Mm_Rep1","0",2.21294574125417
"Tmem267","F1Mm_Rep2","0",2.23581877484728
